tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,stabf_encoded,stabf
8.2750490915919,3.89174944475438,5.18753269638453,0.680365316411434,3.40219714762067,-1.23930740102591,-0.568406126408849,-1.59448362018591,0.852307482712544,0.223401639098231,0.536423678318161,0.438008966045241,0.0098054095417134,1,unstable
5.3590937718302,1.64887133299551,3.73022246387763,4.06913567695726,2.99986544335788,-0.771796995897405,-0.775592405221367,-1.45247604223911,0.759613978727409,0.950679165972678,0.707409958515504,0.582518643171183,0.0580014103775248,1,unstable
5.5182933865284,0.700079584622849,7.05880872006442,3.00169712628824,3.96409851359523,-0.624111090028216,-1.57501403944538,-1.76497338412163,0.78916471273743,0.449470717968715,0.352159600071091,0.851388485847723,0.0149294868787723,1,unstable
6.80087309304395,4.22038245334289,1.26552339120049,6.84783210817453,3.18728791245653,-1.56404554512576,-1.07198652808389,-0.551255839246884,0.21596265167296,0.927471372179098,0.29412996656214,0.718341780988604,0.0316233068578034,1,unstable
4.0524187314368,4.66464118033876,4.17289553950143,5.78163661889998,3.52523239728817,-1.2377500497909,-0.612904552294256,-1.67457779520301,0.24854674061014,0.235883339258002,0.872427233753897,0.873467417151064,0.0565379092442599,1,unstable
4.66260468740866,3.24292383198463,1.40743634500516,5.25638455612846,3.79909127030651,-1.00258181472613,-1.53212346876346,-1.26438598681692,0.593701113264264,0.546835169096022,0.442329836586176,0.778087887344946,0.0357632254774351,1,unstable
3.56515857748418,2.72615941317778,7.81713539149046,9.02342166422817,3.46534431833695,-1.81163957048836,-0.849591933834506,-0.804112814014079,0.443786139058261,0.317588254711509,0.809250977250729,0.346508416083332,0.0242437221725276,1,unstable
8.89511782628086,4.90041247231982,6.20886517471949,4.45126135105089,4.9808684051988,-1.51892244430945,-1.72805198574847,-1.73389397514088,0.777805121336724,0.935540846339351,0.426764761834454,0.894545079704309,0.083092427169837,1,unstable
7.30438490833723,1.70749066437241,8.57590137916815,3.25049640287877,4.40660555346853,-0.772224992358766,-1.88654593773044,-1.74783462337932,0.170258788020865,0.225854003926227,0.777775774795293,0.645127203249326,0.0052333280792593,1,unstable
2.97228590822916,2.57923338040201,0.926517055926519,8.83368915033104,3.3532534371883,-1.6047926339459,-1.19881059884599,-0.549650204396411,0.996005034977924,0.959735427802547,0.211076553521942,0.983521330051619,0.0037318881350969,1,unstable
1.5941336855259,4.58967870706768,7.66189262466893,6.65064554096615,5.19170195047046,-1.2979109020245,-1.92373446796756,-1.9700565804784,0.904758841313384,0.269999328624342,0.640679787758207,0.670335948815532,0.0214573639180809,1,unstable
8.87069042481304,4.87186893486476,6.85769031506712,9.98235633932229,4.64667546604816,-0.993630307983328,-1.80697132308704,-1.84607383497779,0.865318853588605,0.451203153082946,0.637439298513786,0.591446843992186,0.0710073784664898,1,unstable
0.59797442755223,4.37748246750337,1.93737619475782,4.33814551265776,3.78704577892535,-1.73943749384022,-0.813359162552632,-1.2342491225325,0.88371826136763,0.608002976133312,0.863990338284993,0.498209310168847,-0.0121452761986426,0,stable
4.66702302403427,2.87495934990247,4.08374585726149,2.96124891971531,3.09719728742268,-1.07312537927482,-1.31414177542673,-0.709930132721132,0.468884258866358,0.635524058673277,0.157398779368283,0.383111277709751,-0.0134331183991313,0,stable
5.086534301292,1.70387739385777,0.688540672548325,5.69684173766495,4.33136613669496,-1.80195101565925,-1.62655338223416,-0.90286173880155,0.193748479350075,0.553129172961777,0.598058362963874,0.65712602532587,-0.051038555505766,0,stable
1.47528438726133,3.48439034004181,9.57480711710173,9.68927185575795,5.01967641156014,-1.4137457286028,-1.96854640514945,-1.63738427780789,0.295148199463584,0.930346498316445,0.914090463453606,0.744888311905431,0.0434825838906682,1,unstable
6.88745536946349,8.1051479035164,4.76847411978616,5.50601766950442,2.89419928524715,-0.526178331578278,-0.668098367302434,-1.69992258636644,0.441278227570256,0.25471615543042,0.552988042565109,0.566666547681415,0.0386274204710389,1,unstable
7.01076664231818,6.02772651504854,8.45818679937448,2.78487507387898,4.01163640040885,-1.79820877899647,-0.975246320084657,-1.23818130132772,0.554854535787612,0.0716117884084617,0.81703851173135,0.507659183705945,0.0334360727478017,1,unstable
3.36243806038791,9.0661012934786,1.05270997195548,1.6536150013247,3.81235713800088,-1.62806271451369,-1.59180313505668,-0.592491288430512,0.454297503818375,0.864018104970631,0.501317044149762,0.930727883043583,-0.0258958150361247,0,stable
5.79331665458978,4.55812693049936,7.78010953463279,2.46960704905709,3.51985326613777,-0.569646313313302,-1.99859622841841,-0.951610724406061,0.913350298194832,0.956460510149635,0.949300647463995,0.0687806069558812,0.0837417903053998,1,unstable
2.14406826837225,9.48405935643426,6.24145635538764,3.39990440142506,4.44010209002714,-1.75896227712511,-1.40190001009671,-1.27923980280532,0.384948605610509,0.116136779288611,0.28633016058869,0.306982641445848,-0.0428108676263966,0,stable
8.20420158294759,5.20348979388465,1.00580679225742,5.68894696395664,3.48552522469227,-0.898150757041818,-1.49650577097884,-1.09086869667161,0.829196548041824,0.377384099088809,0.508584709082165,0.21584331779774,0.0069182850894679,1,unstable
2.1795240583025,4.51283267208763,0.636050844736199,2.70762840602701,3.80551976956081,-1.13234337318243,-1.66233095561817,-1.01084544076021,0.768772460713824,0.0695104116288177,0.239077796217924,0.889208163401341,-0.0265871174849521,0,stable
6.82626317078101,1.97423063656414,4.01913439660006,8.47591820111712,2.61966646471897,-1.18445929718667,-0.522941973152955,-0.912265194379341,0.840013963070872,0.374546528747823,0.218385900382443,0.686972476906666,0.0375640229014313,1,unstable
2.17165802871976,8.19545562286326,3.23284509055967,2.18786800669499,4.10291397035475,-1.09626193888389,-1.82877345084461,-1.17787858062625,0.535306687161137,0.367634195261609,0.188299156387676,0.30568257731408,-0.0344086677965566,0,stable
8.73622225225697,4.72236388477919,7.23579211770905,6.46168036306783,3.79832641362374,-1.28684507065155,-1.97440372074577,-0.537077622226416,0.20432423196441,0.741025478783967,0.0893032720573142,0.594621396747902,0.0248481865537767,1,unstable
6.03130277611146,1.76407972766164,3.85486925884248,5.84836710069379,2.40356926588384,-0.538393292958243,-0.788206075314956,-1.07696989761064,0.663913529844616,0.622435531961676,0.445324231036653,0.236730971767742,0.0059039799948778,1,unstable
2.71330419047688,0.880151064032223,7.50816623638651,6.57826081848,3.53713772657658,-1.10714002733354,-1.42991045323219,-1.00008724601085,0.277146218002616,0.110814906775979,0.742547892152262,0.15569778097897,-0.0135290948153159,0,stable
2.13819625785702,2.05276496013289,2.77171381699112,9.9195357314689,2.70751791015589,-1.07847381430467,-1.10070639907601,-0.528337696775212,0.545412253370686,0.712944673562115,0.958850165339789,0.122982786872801,-0.0232425793997094,0,stable
7.54525899214133,6.56383551441423,2.1758162640002,8.67481421726738,3.16128305285736,-1.41836232236768,-0.899580755565921,-0.843339974923758,0.775114049927654,0.206641952611755,0.934107095834046,0.646189839912299,0.0366545008123359,1,unstable
5.06331845341455,6.6193665039593,5.66535453653089,5.58664839021811,2.6516484925448,-0.775171463222883,-0.96967853496091,-0.906798494361003,0.846400107547235,0.536048306287602,0.200276517474158,0.360239942540397,0.048438192123555,1,unstable
8.24844908886861,7.9492461188575,7.88288692411197,1.48620624308664,3.5829393014313,-1.74680579260951,-0.577626828597987,-1.2585066802238,0.996646063154199,0.72673333078283,0.284037585355721,0.751664814736431,0.0473190805719797,1,unstable
4.68149239238731,4.66366028896504,5.15460411715695,2.2367268474748,2.77005735489449,-1.58726681312915,-0.576619849040743,-0.606170692724595,0.0557809513695585,0.594475616814705,0.300610856375406,0.599168193876187,-0.0197553190722511,0,stable
6.28427584026243,3.54311511466495,1.82749591229998,2.5469068315118,3.57721488516497,-1.38589638590185,-0.75695489632698,-1.43436360293614,0.408418649474537,0.147150126015357,0.539641147438497,0.149939796769874,-0.0445770043293846,0,stable
4.55381225051582,9.47057288339157,4.86135518065656,3.74643820214088,4.60139173574079,-0.761672043584322,-1.93096711383886,-1.90875257831761,0.567164447090967,0.680099984814244,0.962152098441351,0.422701812209602,0.0568939373905074,1,unstable
8.44634359695645,2.15227131935802,4.10265848869384,5.8162836049126,4.62629356862081,-1.56837635571518,-1.94460663114563,-1.11331058176,0.402928446815582,0.911432540944355,0.782573565993169,0.172404959708438,0.001731550710452,1,unstable
5.36798370242633,9.85270764155987,2.0525076146616,6.68997379472868,4.61271371379458,-1.66024230667964,-1.42674736945744,-1.5257240376575,0.218143106653374,0.458932856283761,0.463106009670302,0.93118266501465,0.0285187129138311,1,unstable
3.55086105507658,1.07493148543217,9.26368544582024,8.5702772880852,4.21273270260952,-1.28335104265101,-1.16924753514988,-1.76013412480863,0.928601474036167,0.377667238858256,0.671698719314729,0.982238306478677,0.044319924544945,1,unstable
8.41313754689581,6.94072686416917,2.28901657764947,4.4360074575506,4.16522667483716,-1.44737374251684,-1.04575045760989,-1.67210247471043,0.883849977109201,0.505788717181261,0.457245016547937,0.43455678255788,0.0412358420038817,1,unstable
7.62996290307539,5.92914498689513,4.53457546673059,4.82576129172017,2.12988726985173,-0.92598906292289,-0.572475416708493,-0.631422790220345,0.368018172743645,0.721925869678441,0.277488136910803,0.573081164898259,0.0447426556349763,1,unstable
1.52524331357918,9.63256139321838,8.79351870617992,4.78560563829029,4.12753418833466,-1.19045146120255,-1.51193325060119,-1.42514947653092,0.437964162965701,0.463078148129084,0.680854751713155,0.38721178354941,0.0185180761666124,1,unstable
1.23024236878452,0.788695997857884,6.71252220594047,2.52833690941245,3.51536977789382,-0.65491052685983,-1.67195372048786,-1.18850553054613,0.30622511834972,0.754017492460299,0.854585843815206,0.75510235930212,-0.0055628286748958,0,stable
4.08664591900548,1.04125801664358,4.50631391122269,4.90015451907793,3.75392186965915,-1.23422101348327,-0.595350674655521,-1.92435018152036,0.673295385419306,0.706484518694811,0.358039928638284,0.938288071559867,0.0401604682177026,1,unstable
5.86024833525771,3.34700099856398,3.84533152479669,7.63784272832255,3.38649209536649,-1.67664241092927,-0.731158415361564,-0.978691269075661,0.83155921494212,0.218990227299725,0.877532307877102,0.222339241644336,0.0433912608668934,1,unstable
1.29685863603075,2.15863014975729,1.21620774096587,5.02506662796483,3.943833369659,-1.97355724306217,-1.36244354837597,-0.607832578220859,0.14253619114952,0.814777638697479,0.356946404581824,0.200611751941425,-0.0212204436546009,0,stable
8.07323289781538,7.2975478318015,5.9438772893059,1.18086682994193,2.90266952114627,-1.07749665482547,-1.15364945994435,-0.671523406376445,0.237935111377508,0.143642935564597,0.12030929577838,0.655500444029995,-0.0380945401373841,0,stable
3.78499289416788,5.11408205182793,8.52518662584473,0.930767793249839,4.67670609400975,-1.98931165557645,-0.739328219184745,-1.94806621924856,0.857440044325519,0.936840213371515,0.496843467536789,0.296535361248166,0.0404061806836075,1,unstable
6.2320637286511,7.42884819127533,2.50912467099287,3.46229717251254,4.54053108507089,-1.79202610576791,-0.826311366880557,-1.92219361242242,0.676690895251993,0.240395101469157,0.614767155953088,0.134572720811621,-0.0014533412358858,0,stable
5.09258749520809,0.903726627173088,2.22553702639482,7.46173733534962,4.65279427130352,-1.50032536357223,-1.60528987394534,-1.54717903378595,0.807599327216524,0.436134326372952,0.809850200240854,0.635786845537183,0.0156569644611098,1,unstable
7.09235505116548,3.14181679945257,1.54889074256114,1.49171738562267,4.59757772956307,-1.84003757082284,-1.47889318022109,-1.27864697851914,0.516372277886493,0.839108792792574,0.530311656830214,0.739534957874366,-0.031871542349091,0,stable
6.78657744067814,2.36599730655669,7.78537776039745,5.46056745295277,2.85496984163486,-1.06802264727618,-1.06801397344009,-0.718933220918593,0.339827902747816,0.218556178688384,0.950419335377469,0.686398782125172,0.0540469917935722,1,unstable
1.95863172158709,4.38021921151464,7.25044281280036,3.28861266075786,5.82728450075086,-1.98223097232135,-1.86598912636975,-1.97906440205976,0.427252291234407,0.549014470071085,0.842004304717833,0.578041603737605,0.033155109074494,1,unstable
3.55972309325396,4.14916295898315,1.89234410396274,1.0311231769369,2.61252793615329,-1.19830729983372,-0.868458959220781,-0.545761677098787,0.987133192472962,0.514078484647524,0.71541307063172,0.568721829652591,0.0271365164095819,1,unstable
1.4333142151207,5.69377694057109,9.4970857906275,9.22025624806038,2.73797941481603,-0.565053948124405,-0.901840209070023,-1.2710852576216,0.144942924208436,0.376005165379564,0.0570280974853213,0.0553410260172293,-0.0453901873977168,0,stable
6.50921265387078,5.56585318157736,4.03038604209707,8.99207031560852,3.28788892644503,-0.71618774347934,-1.19246883448339,-1.3792323484823,0.699352136839004,0.468202476648694,0.42813751733591,0.833837722293895,0.0636729732712458,1,unstable
9.00013232891541,6.65792212188946,1.37795091821419,7.18682824583993,4.60097988283604,-1.34689723422027,-1.66357917374903,-1.59050347486674,0.874671614506694,0.908445016236352,0.569062946539832,0.483617526739831,0.0569812178356735,1,unstable
2.33850367082185,7.13861943218828,1.04296560885151,6.94202509440474,4.49445725088017,-1.48182933637516,-1.24896381980898,-1.76366409469603,0.288028420081756,0.128496245397361,0.188206182715017,0.273525484466742,-0.0346661798331609,0,stable
2.38020912880842,9.5594018440978,4.03268777183186,7.30174391446834,4.04265504719929,-1.39188437280128,-1.32123107832127,-1.32953959607674,0.455798249781601,0.254337871163147,0.381254792562628,0.0793784286421922,-0.0331068071590821,0,stable
1.33038149686601,5.1868682632321,4.01239859356205,0.758440396124648,4.34046499651433,-1.13340737500077,-1.95700345693777,-1.25005416457579,0.967671422383321,0.406644173765837,0.67013651939396,0.0666744877700973,-0.0173198655433753,0,stable
8.42384648148014,9.87995063699439,0.883541548026644,4.48422212577567,3.19931751073214,-1.31811413545525,-1.13072296785775,-0.750480407419137,0.803411160776861,0.276483796193273,0.489233524484505,0.542416032448421,0.0108057201142154,1,unstable
4.90483630162006,5.24791475351331,9.42184402175941,3.29630439541166,4.14921313842956,-0.883876921812934,-1.57061884906085,-1.69471736755578,0.946243389526925,0.0653654925865273,0.918973088135555,0.380750630084424,0.043220733209117,1,unstable
7.47155397468697,4.43412151319185,7.61504140850636,3.62214390299738,3.5281542072555,-1.74292939204337,-1.14867739920313,-0.636547416008997,0.245657354853265,0.776890266519899,0.0852019731175096,0.315451963534976,-0.007050830973574,0,stable
2.81047621383332,8.42456506325436,3.71776114645818,4.4649929401317,4.43161690579494,-1.81918178956837,-1.77314091746008,-0.83929419876649,0.628167940052489,0.183514606071449,0.947780043327366,0.115410690320065,-0.005635848179859,0,stable
3.35907541816215,4.79710857578883,1.92402470471434,8.37152128787673,4.37233841877621,-1.91682123595516,-1.8276882928987,-0.627828889922355,0.262291232540407,0.467428455205469,0.317817519833413,0.883281787336107,0.0172073707609211,1,unstable
9.76508038570398,2.45388814796978,6.45332104149328,9.59077292618742,4.64147386069262,-1.60241972899699,-1.60935324325339,-1.42970088844224,0.791028016139843,0.612784609893579,0.360219004951854,0.190597494234201,0.0197767325645724,1,unstable
7.19486526893447,9.42805936523663,9.39910413914882,7.19061271491663,4.66625337305514,-1.83195166211901,-1.51308509357175,-1.32121661736438,0.126070026780617,0.556959245699752,0.744573677138862,0.738384657147345,0.0637401499889349,1,unstable
2.86635189110644,2.0929160604391,6.86649849503803,3.06106252413956,3.39877987698133,-1.77470682593846,-1.02747135762005,-0.596601693422825,0.542000027741435,0.278568382795409,0.717034570162126,0.420692354588527,-0.0008772490889151,0,stable
6.85862542266701,0.755203728153137,2.14892885450399,7.52322522127621,3.56857547733091,-0.873061907876399,-1.97286578773239,-0.72264778172212,0.783355179730129,0.145655614535164,0.922784296978295,0.875945018396388,0.0375826399177503,1,unstable
5.09754946882604,8.21667148112966,5.99742171765233,2.37750568112202,4.4573971373891,-1.68871298145603,-0.772645228906139,-1.99603892702693,0.622483221504797,0.951594081514651,0.520247252132189,0.65764018943909,0.0589710683651901,1,unstable
2.17999944983466,3.69760453974563,7.89477769076912,8.81140312770383,5.29925551427177,-1.99160446900058,-1.31007007291821,-1.99758097235298,0.495927960642895,0.37676224637588,0.126130794833446,0.134261398053236,-0.0355912606797456,0,stable
0.506418908138538,8.30185820059054,8.77932770098017,1.43919121175851,3.29622970175792,-1.42631666642601,-1.06823289279049,-0.801680142541416,0.608140533412828,0.275079242312196,0.878814432031546,0.897554849892646,-0.0220664016587463,0,stable
6.50451513010913,6.57079889825374,2.59825011965156,2.10173304696667,3.00279876010052,-0.622407369844033,-1.34067032523347,-1.03972106502302,0.361406815677035,0.439086249115634,0.980919589083187,0.484022028495242,0.0034739731018825,1,unstable
7.27713854390943,1.34680319858606,1.98305759590159,8.27311221098638,2.97674097803996,-0.556727630960988,-1.42831135589054,-0.991701991188433,0.380641498025077,0.895897133742857,0.857701242660742,0.851627440975617,-0.0111090677685187,0,stable
2.79488941722375,0.685361786076042,7.62483184295831,6.49852288205422,4.39131571922367,-1.44917209150805,-1.05486670353767,-1.88727692417795,0.514932390945912,0.855366098928904,0.543536441599976,0.402940746948287,-0.0297120031909392,0,stable
7.81364430838955,9.35852633132143,9.32346726845423,4.03237690573425,3.96615485370018,-1.32490976980341,-1.40901740993712,-1.23222767395965,0.833220731660855,0.395792328191766,0.984041678462717,0.795405773701613,0.0785693143357654,1,unstable
4.12761011130187,9.0099552429165,1.10152978132224,0.566662976274895,4.22784325137536,-0.967830330463906,-1.50755534641915,-1.7524575744923,0.143834551055481,0.196858773731207,0.717298641922827,0.509883233261984,-0.0449911403947955,0,stable
1.99187333731562,2.52734826232478,1.45184673204243,5.50016558295784,3.80997383693786,-1.87942880143062,-1.13930621379124,-0.791238821716001,0.912735717395816,0.992433377482486,0.0791187955610512,0.543892905887655,0.0057229313463621,1,unstable
3.06280473072169,5.55953332325538,6.32534016769549,5.73426403522054,3.92938664448612,-1.60787884134781,-1.14185025654002,-1.17965754659829,0.315203710919706,0.209449515726513,0.0866176782214746,0.511413952401719,-0.0282783237405034,0,stable
7.88944576181861,7.26559453123302,7.20465686699111,6.86773357796209,3.51081548504335,-1.32619440253304,-1.613056920745,-0.571564161765308,0.0510077220522217,0.938756254162393,0.483224438997026,0.0622180605847447,0.0343211297838499,1,unstable
4.01698828554294,5.44715908278113,6.22497768223544,2.68767803251756,3.37632819372236,-1.12959667413625,-1.47581875413436,-0.770912765451754,0.147364345765688,0.632886458225696,0.289828628316005,0.304698782147012,-0.0090081914876859,0,stable
4.36154452626209,5.31262634300288,6.51598801816155,1.39839856445367,3.93010120959379,-0.805645531890076,-1.20449593092524,-1.91995974677847,0.661164662644117,0.891338508706442,0.29771180150821,0.933902868992488,0.0391897347299681,1,unstable
4.04524428936782,8.88223675108597,8.81926413381532,6.74787486856672,3.44950083871182,-0.871165451504174,-1.72957173364359,-0.848763653564057,0.35276259089382,0.403618238687984,0.487853143249503,0.439602804713118,0.0324670544428349,1,unstable
5.5589241154864,1.08954757139919,4.55944172709489,6.91229462332209,3.61251274738821,-1.07641251474146,-1.12982448750818,-1.40627574513857,0.981304506282916,0.0706117113223567,0.958151872408787,0.380616418729236,0.063766652875497,1,unstable
2.3902483137353,1.12228442515732,1.56179827047365,3.26185719637662,3.35695155027956,-0.705631238161051,-1.16203262465536,-1.48928768746315,0.962478009006728,0.991262094261706,0.435657146829285,0.703965981063312,0.0271909203785213,1,unstable
6.68655001440694,1.96172237619085,8.8277636731623,3.86267715702141,4.29123070966832,-1.74083459189143,-1.67231982570711,-0.87807629206978,0.786869936685896,0.558951036162954,0.391815946232878,0.234263530170865,0.0138677041877235,1,unstable
8.99675640285263,1.54673686799315,7.54756543765231,1.93584438088847,3.27809987529132,-1.86410127615083,-0.65642065624533,-0.757577942895156,0.577957231441058,0.386432411389864,0.75449523279735,0.965713279334896,0.0046889492918596,1,unstable
0.530585128193651,6.88872910836128,2.35341648811903,5.43267857094078,4.05563975818718,-1.75748055029244,-0.702648004072509,-1.59551120382223,0.533987528641919,0.928932001814204,0.75459272508415,0.150307526823488,-0.0029424409935082,0,stable
8.91043493774267,2.89842637182638,2.24453661349558,6.77529744398895,2.49427132550825,-0.96885094511034,-0.623347080076428,-0.902073300321482,0.428115966550986,0.610237484550905,0.434926974295034,0.0531733387155039,-0.03066167946751,0,stable
5.47553847042787,3.02789474891925,2.40061730324667,2.76786179569962,2.90607799297396,-1.27837826170304,-1.05087537608171,-0.576824355189211,0.992486460822797,0.895220919694586,0.676514115950798,0.627109990446332,0.0742207906196369,1,unstable
0.660160421435034,7.4715522900178,4.8697581807763,5.14714378498888,2.95705122016392,-0.696230059901194,-1.64585991459095,-0.614961245671776,0.458234512148276,0.624485290183497,0.835261162497478,0.996541819409517,0.0590400715140131,1,unstable
2.25053283939003,2.91466041556778,8.24402822340559,5.7004923557726,3.21585488247763,-1.00645128637161,-1.49208499661034,-0.717318599495676,0.0580029856082983,0.151128831186013,0.758548462012021,0.489843247609807,0.0134724130458655,1,unstable
9.25672049939622,4.65352940167066,9.80829188107621,5.15509033637985,4.59298633115108,-1.79434394741801,-0.979896927612473,-1.8187454561206,0.069218955577754,0.649897708326008,0.387919654274068,0.163410077189277,-0.0071731944046734,0,stable
0.62706536559253,1.37266204574126,8.14716458705544,3.19234220728568,3.58386941990764,-1.16446930029392,-0.865775399277301,-1.55362472033642,0.483973288675417,0.385819768697886,0.185457826005296,0.714074202557434,-0.0649875944161235,0,stable
3.66794359556437,1.36876469253808,1.19596782420328,2.35897005024933,2.64445366530251,-1.26894610447801,-0.795371386106662,-0.580136174717837,0.761738325211633,0.922390640435038,0.576413894310972,0.441459703906196,-0.0102064456151879,0,stable
6.98444466038593,2.5615824159457,3.91815091493453,0.989290298632672,3.95564276902849,-1.74714662442178,-1.67761836202309,-0.530877782583621,0.204237855831363,0.575367355663375,0.517937459054004,0.921038747012034,-0.0416817557546553,0,stable
8.4915074580802,3.84076745081106,2.68050557076266,3.97639401048481,3.74793625345289,-1.68686326944653,-0.762884004017001,-1.29818897998936,0.519298353921072,0.27195963283584,0.911563469549171,0.926291282347355,0.0315817195619443,1,unstable
4.87120787756359,8.78454141069407,2.0789364273355,0.79370386149718,2.9677203153432,-0.789105585016264,-1.3541433094973,-0.824471420829638,0.932970972691227,0.679148113823791,0.470311579796759,0.709097710367783,-0.004197099419283,0,stable
6.9229500119493,9.22994898032847,9.55677522882596,2.11245866202973,3.02712439820389,-0.643430024860858,-1.74118678777546,-0.642507585567573,0.887631375953606,0.215999509974431,0.447257163883018,0.545684231336154,0.0299139234542559,1,unstable
1.50133298236132,9.06335913748691,6.73656377848582,2.91382117886759,2.93623098851434,-0.801942863893055,-1.14266346366679,-0.991624660954496,0.851095093015319,0.895717758999471,0.251482315775831,0.594500056066784,-0.0048115078467032,0,stable
5.84466289698618,8.11856244979699,3.06216079433012,2.84539414483733,2.54937311243364,-1.00373955569172,-0.72023343651921,-0.825400120222708,0.0531838192253443,0.251213671822904,0.635798266725009,0.40503358594318,-0.0518102237742981,0,stable
8.87252419468537,2.92975401905376,9.31656189666555,3.74017632661946,3.6655916009165,-1.71982053793182,-1.04713168481361,-0.898639378171065,0.251020333446014,0.870645791097849,0.523303362862135,0.684485582098502,0.0106828780472761,1,unstable
1.53540499080265,0.662702116297034,6.68065187917897,4.34224094783211,4.64513550726294,-1.36870351439376,-1.85145918854898,-1.4249728043202,0.182778063722128,0.303391063690882,0.0957782776108652,0.817532395804473,-0.0202562997026037,0,stable
4.18626317623237,3.83952227109156,8.6411633717343,1.7923012481923,4.28874357769569,-1.72209584600446,-1.89043664228095,-0.676211089410284,0.308119424605363,0.415176078768744,0.979240339275656,0.277345941853548,0.0186710942740731,1,unstable
2.52029695439121,4.70139331786386,8.43357102331798,2.69691232351725,2.89422556283103,-0.956204758363671,-1.34226208043653,-0.595758724030829,0.0918727801252692,0.151470182240239,0.486871663781604,0.518406946135705,-0.0356377655050164,0,stable
8.84857383924492,9.96929741914552,8.68821068745841,1.16448028749857,3.96534583985988,-1.49564740061457,-1.64015771203537,-0.82954072720994,0.0763001284224191,0.245691739781705,0.960573693403802,0.741149948705989,0.0039338582933822,1,unstable
2.22612060443733,8.962366914506,4.75472926697022,1.64819434046765,3.39961493789176,-0.681601890691067,-1.22829861468964,-1.48971443251105,0.439023446603181,0.282728107410171,0.197988133286709,0.852040733055063,-0.0344132331404465,0,stable
0.794922636230558,9.40677585601042,4.59327760476362,2.86078293830376,2.97919675077321,-1.03990391321749,-0.694407903975365,-1.24488493358035,0.694118336541155,0.859303558313658,0.152492219541802,0.629931102553464,-0.0181033982005171,0,stable
3.22714888643379,8.36707840343381,2.23360863186724,7.41789496834674,3.77604019084879,-1.00938707808214,-1.97652308610819,-0.790130026658461,0.615067054655775,0.938674611090024,0.393065917724146,0.768586323431646,0.0524681245802645,1,unstable
9.8227836314057,5.41346028944334,9.33865778726215,0.894587323298515,4.53055876318478,-1.61297885822969,-1.76107463375726,-1.15650527119783,0.0693241641178646,0.852797079326335,0.235355951487196,0.464867642517051,-0.0244765705304064,0,stable
9.8639146063076,9.65700497025123,6.21152067437801,2.02041673015237,5.26261869699553,-1.6828685766998,-1.91490124899676,-1.66484887129897,0.372246367856882,0.291290398988166,0.42667337317293,0.388195430275624,-0.0009774067727019,0,stable
2.57174960441152,6.04991954781688,7.26018406557246,4.44096745336165,2.29833650955346,-0.710079191344802,-1.00520625683902,-0.583051061369642,0.612177646749244,0.152447254150573,0.391108061236346,0.197753014143036,-0.0313254532379671,0,stable
