tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,stabf_encoded,stabf
3.8917822489357,5.54185007563954,3.11794022508108,8.49689943265928,3.20166901834781,-1.28781227480375,-0.778306612012582,-1.13555013153148,0.112842386122799,0.779446677040068,0.714644627002175,0.462055963683522,0.0285179962376113,1,unstable
1.54750298783982,7.90029318392687,4.0563901429739,1.36064731670829,4.68506906186877,-1.0855321814996,-1.70689242922767,-1.8926444511415,0.906812013423338,0.211940671621941,0.750675697958301,0.349934246541449,-0.0450626667751567,0,stable
3.40715321935776,9.84286381904466,7.58475182831075,7.5201260206487,4.3920620660862,-1.84886287503681,-1.35889687769612,-1.18430231335327,0.872137291747433,0.107129304839557,0.0639537098893721,0.824123537326171,0.0193475571519288,1,unstable
2.44303723421268,2.52306108546915,2.53214289249077,3.58715185551901,3.06987094717298,-0.834402822557196,-0.808669094931358,-1.42679902968443,0.173026140084482,0.665990372256395,0.0536847146547714,0.0811755307875562,-0.0260540889177234,0,stable
7.83511621359409,7.632429270231,3.13044923977914,2.58783539934271,4.47187716574844,-1.66001483846924,-1.77793048856414,-1.03393183871506,0.425137539557397,0.682799292262675,0.509117404935798,0.3101265143636,0.0198447266374691,1,unstable
8.15913784617268,3.64949606985489,5.88343190328085,2.40149111168223,4.31236696010384,-1.32578536744829,-1.9206859668619,-1.06589562579365,0.659618594397204,0.483859330209871,0.405977006841429,0.445111854898672,0.017818331222299,1,unstable
8.37277510874347,8.35040205784739,0.825197482299479,9.66429394277494,3.23549672724347,-0.834858381501562,-1.69371901614893,-0.706919329592981,0.131686553004981,0.324148313624625,0.133872244363356,0.554876034564163,0.0025364600635861,1,unstable
6.22215373587284,0.949628025524702,7.24577082926411,7.31827617271817,4.43117673635072,-1.7945641657533,-1.9640261846176,-0.672586385979818,0.547182420410827,0.409903900382003,0.26851630009189,0.200767432935812,-0.0183737623834486,0,stable
5.88168086680063,8.59327951142921,6.19973979107464,8.96452175234527,3.96986339624002,-0.871814747527183,-1.85589719220345,-1.24215145650939,0.417534735951744,0.066219327855584,0.611569288750673,0.289657865783259,0.0173458415976419,1,unstable
3.42679982681887,2.88871124154276,8.62065694305956,9.68764249594124,3.9960810665595,-1.26742947625649,-1.18353028388916,-1.54512130641385,0.680658513404302,0.74375847200172,0.994885395699823,0.435476192390381,0.0424558895506978,1,unstable
1.35858182281801,5.64244394813726,0.904427866471035,8.14433314021231,2.88682880630112,-1.05954512027682,-1.09611360960555,-0.731170076418749,0.530461203246629,0.796444425223817,0.110606084672702,0.570133220264242,0.0026478692448239,1,unstable
5.4202675405451,5.04979475011635,4.31600321621973,9.42490154262533,4.63712267274927,-1.79921073887862,-1.36784916609159,-1.47006276777906,0.374159734176756,0.32078544260549,0.461243801961928,0.64947349095612,0.0272396362831003,1,unstable
5.56505417190539,2.32227741879625,2.44164449191843,9.74321337631882,2.78233843549159,-1.09083791583367,-0.957721452004649,-0.733779067653266,0.552920874367915,0.649767012894971,0.416322646841365,0.595460456174228,-0.0043605015934654,0,stable
9.14242362028653,8.66205913919903,5.94201043107997,3.17377781967898,4.04014330459304,-1.18935694703804,-1.01461853226478,-1.83616782529022,0.954231217918049,0.285995752707388,0.106250127672266,0.908328535804098,0.0336368614135702,1,unstable
3.14176476719761,3.23237396175908,6.38723060681872,2.47849770694845,4.52777517239619,-1.68573273809504,-1.26690898059825,-1.5751334537029,0.335454849825317,0.846821902061319,0.0751893056753254,0.256761606241341,-0.0399678433228044,0,stable
0.713541472736234,5.47151960035859,3.15173799622332,1.92280945142265,4.76546473635747,-0.963669829920528,-1.95016105361544,-1.8516338528215,0.750435318234595,0.769088214556091,0.985108560461768,0.864379822155715,0.0255526921873123,1,unstable
9.74063444039113,2.00525471021818,3.97532791859864,3.04340766316919,2.49589601395908,-0.982266531809617,-0.963389165083191,-0.55024031706627,0.946610766784702,0.784814580272817,0.682354418858164,0.28579174119363,0.0006620570829964,1,unstable
2.5881121670282,7.98219415487689,5.91155435907065,2.1054695148987,4.5314597664124,-1.95185121479677,-1.96709894942299,-0.612509602192638,0.464405047885696,0.870956559961362,0.680695748508059,0.415865910435434,0.0356872156593704,1,unstable
6.61678774620342,8.35764817027982,4.55555250798415,1.9611969610727,4.45134908085501,-1.32118656411248,-1.43469929210468,-1.69546322463785,0.93740834705731,0.172991321415984,0.0546699545298901,0.766336819233213,0.0041181639797145,1,unstable
8.02666834154929,8.57567006998308,3.70649398382259,9.61353448407725,2.85955688547314,-0.577459865425632,-1.40740883349548,-0.874688186552026,0.667501469569464,0.548218125888757,0.630331686473381,0.855756661103689,0.0687820836245158,1,unstable
5.26328078636758,7.58054950188162,4.95215871593109,9.44938912952939,4.63776463421472,-1.06734173546522,-1.76300338684872,-1.80741951190078,0.494640684079052,0.760684911565201,0.925284981091623,0.776446262331728,0.0821351444910096,1,unstable
3.52718304014236,7.26283050790315,1.27057742258507,5.66045721995382,4.91214637711633,-1.98335188666198,-1.96767756538407,-0.961116925070284,0.365809236018164,0.279430726718389,0.229560044578064,0.555723185813642,-0.0180525838394689,0,stable
7.04252569252714,6.40694920034782,1.25700477197546,4.66054672540842,3.27059369310366,-0.761346797709598,-0.810779753897095,-1.69846714149697,0.953289622948656,0.535183357636203,0.357692816199386,0.486756208659133,0.0463156765334057,1,unstable
9.22616128986041,5.70502658899518,9.87156102271103,7.29046098623356,3.0764059232182,-0.539061474333866,-1.38165512805445,-1.15568932082988,0.827131734172824,0.813213379641362,0.677507585946788,0.180134241045966,0.069646801713524,1,unstable
1.67543506314246,1.12623709948321,2.36789171309834,9.32894819726632,4.31198589302243,-0.627692423905816,-1.72184758162167,-1.96244588749494,0.856783527338825,0.467879191914946,0.0620687884211738,0.474394460044026,-0.0276807426261877,0,stable
1.67880548791175,4.25216533276909,5.52138024880391,5.13995982972132,4.09700956322174,-0.593873761461547,-1.53108374337574,-1.97205205838445,0.594645670963022,0.845711522866365,0.768714532457169,0.252917202709893,0.0432733334132567,1,unstable
9.70417451620685,7.65735113805219,7.9443909885923,9.50726796226544,3.68737616452219,-1.73813411288704,-1.19239559577047,-0.756846455864678,0.278921446313041,0.0971484381283447,0.835872272689457,0.160395131933547,0.027793859822651,1,unstable
7.2568326615306,5.23467681020832,8.49996118306224,2.98025550498276,4.88880847885682,-1.44060076775199,-1.86092863812064,-1.58727907298419,0.921931305127563,0.541350301051151,0.220913858616903,0.664501495686091,0.0490431807406497,1,unstable
2.80292496868431,9.55069091404869,6.48929350136566,1.73231216864776,4.60301942899759,-1.45561389094795,-1.89585215248507,-1.25155338556457,0.652274259156325,0.106582241690476,0.675444117147997,0.922406270787909,-0.0170605668683129,0,stable
4.47314999203021,6.13344265354436,9.58495189697032,4.73748797879533,4.24045014864387,-1.66504068037434,-1.88116479017476,-0.694244678094774,0.816153186941437,0.765626581307581,0.398254931563513,0.356318242789038,0.0552588550002087,1,unstable
7.61616480953136,6.29788400004512,8.33820975335302,8.97785026436339,4.55395936674206,-1.96118849377768,-1.4839185228698,-1.10885235009458,0.532678426103815,0.70453174078041,0.0567493837754231,0.881122527173305,0.063224095939873,1,unstable
2.90400153806278,8.04128396859116,1.35347503283301,7.5817810897868,2.32114115744711,-0.794559312624542,-0.753817702624551,-0.772764142198022,0.351677044797292,0.379086242843473,0.340420220760307,0.531400669802208,-0.0108023164872821,0,stable
9.61317069935731,5.98155467868071,7.1949897732245,5.99948041656688,4.48760619264254,-1.54163752714588,-1.31594402948192,-1.63002463601474,0.669032342881947,0.786545561406197,0.421953979636715,0.549589249703418,0.0689553664365555,1,unstable
8.82752136307328,4.68969622228169,3.42102488330293,1.04699642439645,3.90847916230793,-1.15547635373491,-1.86064258997682,-0.892360218596202,0.629088512445382,0.91390880263471,0.436724187912102,0.875343985168408,0.0013777547680697,1,unstable
2.30304661177815,2.63522883815339,6.96055296880258,5.86805275259553,1.93456774349555,-0.720794823696185,-0.58011954598258,-0.633653373816784,0.0563898879626149,0.733035808203756,0.415114301779125,0.438579455950811,-0.0072200583200917,0,stable
1.61940166765865,5.79879511238905,4.77793418959306,7.42156863193978,3.96683885076607,-1.3299680979231,-1.79731021203356,-0.839560540809412,0.759258944984267,0.0873012238441361,0.722459971319665,0.603556389203157,0.0071982412942223,1,unstable
3.10167059085991,9.52917518805822,1.30189034833004,9.91602766603801,3.82876757413189,-1.07393289580906,-1.0273748363178,-1.72745984200503,0.155603591645623,0.980200112105532,0.448518967637387,0.306934044465505,0.0145650267599683,1,unstable
4.99399743046884,4.50091738315034,5.71040057151091,7.95516765906245,4.00210764619176,-0.889615036058077,-1.7976389676225,-1.31485364251118,0.484347483463162,0.475541922867523,0.107441807639153,0.864119301897434,0.041717025960669,1,unstable
4.47261517474068,4.71360738679525,1.98133320200662,2.04580040760731,4.26368074376644,-0.870895804004755,-1.44637491119249,-1.9464100285692,0.473278441270213,0.919704639869428,0.756711319295985,0.505752644528673,0.0397297296807026,1,unstable
7.24101072734284,5.61817396686762,6.32694913434527,4.23179068572889,2.76768520944114,-0.877698374382511,-0.963654408249108,-0.92633242680952,0.385229052258397,0.704840558909753,0.840949017712433,0.597577194659141,0.0750051341638819,1,unstable
1.34290811917067,8.09070349386864,5.30129094372548,5.26196591570134,2.45816024689711,-0.815826705468632,-1.00765230143336,-0.634681239995116,0.379599680208126,0.697886959278749,0.606060599165281,0.143090512699675,0.0123577922778879,1,unstable
9.3879196554143,0.603840860201395,2.85730891518237,9.30223383035152,2.65114956455666,-0.705883664603601,-0.801986842458765,-1.14327905749429,0.421716221167329,0.503087864058873,0.848428299644269,0.116022383830996,-0.0390227240356163,0,stable
1.92257817788022,3.10283180268508,1.57595567101997,5.89064187823527,3.74557444308516,-1.50902240730705,-0.65583884445501,-1.5807131913231,0.127079412198359,0.236526724768778,0.425229168247217,0.66908373339092,-0.0439341454921907,0,stable
7.62825201580066,6.94536547668541,4.2539043077365,1.3381460588806,4.59812422105141,-1.78555345042415,-1.44061451229798,-1.37195625832928,0.739754251749032,0.789737355974407,0.528710069012721,0.584287605225069,0.0438878024515133,1,unstable
2.81882873551024,9.33409823536536,6.05185066037285,7.41954553113602,3.09597463026865,-0.703527984592831,-1.09158613092087,-1.30086051475495,0.0618921819952398,0.249097336950677,0.838269486525017,0.101607215571497,0.0033575542117055,1,unstable
8.2988317375823,9.81072827825542,9.72957103868084,2.18236418838162,3.510531152102,-1.19575394623489,-0.720728308413422,-1.59404889745369,0.24438139874171,0.165942532704454,0.967860133143014,0.33034100017198,0.0270382518680117,1,unstable
4.12265481740995,0.773951790864894,0.516746757948073,4.2874233850734,4.46915280399369,-0.906819420910964,-1.93474204260209,-1.62759134048064,0.300640294300078,0.154803563888834,0.267797045043225,0.599849217636498,-0.0327623938323199,0,stable
1.8424541376565,5.54798915245286,6.13811885452172,6.87312412651617,4.06964520308043,-1.24915892459814,-1.91120678794144,-0.909279490540852,0.917014814676662,0.159697746001658,0.993500064291746,0.660718348315327,0.0459940254474612,1,unstable
5.89705567695156,2.28901840051715,6.26751922319524,4.43790322341769,1.97283569138939,-0.710290942781,-0.594817274727102,-0.667727473881293,0.995189142968101,0.0691494105964131,0.7140737507612,0.875769417109251,0.0794349252036332,1,unstable
5.93484679010951,4.74393384649816,4.37647020233076,6.14130114346957,3.51706998105484,-0.645302267411794,-0.904344617693324,-1.96742309594972,0.395407829287588,0.21018104427678,0.323660621115044,0.618130206371301,0.021062383203239,1,unstable
2.28699797957608,4.38514242231391,2.83023161614606,5.29387967937551,3.03581396913819,-1.20276387380618,-0.902011056094128,-0.931039039237879,0.924215889695011,0.130185737696934,0.70388733908598,0.0638106670552609,-0.0156552448151755,0,stable
8.53521191232924,4.73085836625117,7.23899178279175,5.96536326967693,4.61928583208349,-1.60344973653788,-1.60405994724628,-1.41177614829933,0.958417388111339,0.687693864783614,0.509687340290316,0.573018438291318,0.0789924742464109,1,unstable
9.9966779204262,4.84136744133232,1.24464714274806,4.89036605621702,2.95171965906675,-1.06658359010816,-0.910880525017262,-0.974255543941329,0.747623429432347,0.779882762355129,0.647330931231262,0.514418667103138,0.01588198644955,1,unstable
1.76856469713526,8.297126840239,4.47203286940373,5.91982458651627,3.61031428843991,-1.51604312678654,-1.57473668605047,-0.519534475602896,0.237366349757038,0.501627879814488,0.423869378116443,0.951228718093776,0.0402077475244336,1,unstable
6.39066789288457,8.02329614130406,4.87107162517488,6.04822311952418,2.85801320069146,-1.27894474673002,-0.83080301704501,-0.748265436916426,0.815159044955939,0.227266443132815,0.566078365269655,0.721021925782486,0.0684827686060466,1,unstable
9.55185086517113,4.37931471721526,5.84811931300153,7.1788179419291,4.57678459808176,-1.11798396771755,-1.71267394911533,-1.74612668124888,0.504536806026448,0.202439834762072,0.173471414348162,0.363656253755518,0.0079072170541569,1,unstable
9.21483428291263,1.84710826073338,8.79766354706197,8.40983269534729,4.66528968277179,-1.08588290381784,-1.96677678175555,-1.6126299971984,0.894354299790882,0.153612620233271,0.740477697481441,0.607589593497607,0.0665501697123507,1,unstable
5.97901536582659,7.17442360801086,2.16422816414875,3.97860262191045,3.64252117411599,-1.77344629408234,-0.56999928761787,-1.29907559241578,0.603010353390792,0.511733258582146,0.166364309444334,0.90375954284341,0.0436702944954118,1,unstable
3.81112135870624,3.79018397953494,7.46954260104346,4.50254427837866,2.27215646362372,-0.985788030241174,-0.590207819636678,-0.69616061374587,0.414006510143381,0.333379411129032,0.97258374057489,0.0585001272164122,0.0252378164271074,1,unstable
1.41949906925206,9.91003561500266,2.74781669125094,8.89305134670886,2.71315709650519,-1.01113223523689,-1.11706749221005,-0.584957369058253,0.789967635111626,0.796692592696165,0.88219030291211,0.572793254370188,0.0030993120048048,1,unstable
8.76971255134059,9.10561004062443,9.88841060486325,8.60030195634784,4.13081131954962,-1.92180343085907,-0.731408389203507,-1.47759949948704,0.531941500617175,0.399593701826336,0.252483059507714,0.988953709763536,0.0660478192214445,1,unstable
2.97917865399702,5.77943087690694,1.00346658417748,8.68774088928595,3.60789995352721,-1.93562756558956,-0.788465959513839,-0.883806428423815,0.743653814242692,0.343530656051002,0.474119939423855,0.855283390505838,0.0052587010971158,1,unstable
1.84839515946714,6.39181742474528,7.94854083569617,6.18651100524196,3.66562552247434,-1.41414454647884,-1.31045468827941,-0.941026287716092,0.440369578003935,0.731984366173649,0.191629308246447,0.306504708444919,0.0073038373964928,1,unstable
2.37282264025892,5.73518139895581,0.589157921049045,1.26476678805604,3.93914603626075,-1.3310383817467,-1.81941970939072,-0.788687945123331,0.962460528596123,0.168114141882932,0.575696514239848,0.730255467319607,-0.006932236923453,0,stable
7.29667219845513,7.90654952397555,8.00935568944281,7.74820800631036,4.41819843859062,-1.43823831351404,-1.66151293795843,-1.31844718711815,0.100134714955529,0.994242147569317,0.819492300660225,0.469813527368115,0.0750063337669598,1,unstable
1.62352925516381,2.41308296613789,9.21098727387566,2.82275751459637,3.09346907108456,-0.732654345099849,-0.593950607456768,-1.76686411852794,0.137886578846492,0.122534248663606,0.215336784423665,0.328353141926056,-0.0388828088858491,0,stable
2.68966767433463,9.20621400122087,3.36829362525757,2.73550742459232,3.4266709471812,-1.19642486278851,-0.874683927425602,-1.35556215696709,0.546718600617806,0.959200618037344,0.102399587674621,0.601124195407379,0.0029495222974248,1,unstable
9.40498956734966,7.91615792857771,3.64363477363848,4.1783895940784,4.60478882286006,-1.86461849026182,-0.762116280332394,-1.97805405226585,0.512214225846105,0.704441576666974,0.395827790158802,0.728401782114073,0.0465580516349416,1,unstable
8.03200040888189,6.85000964008056,9.45049709961697,8.85243703167856,3.99267689328947,-1.31115688737094,-1.47721080170764,-1.20430920421089,0.818028639413549,0.51097668081163,0.210598785406768,0.933636613774003,0.0760356878387372,1,unstable
4.35556685769791,6.61312592086751,3.78587472794649,8.24914655932352,3.71495970857278,-0.65351948365058,-1.81555721265893,-1.24588301226327,0.499065735467421,0.497817163049682,0.681686629669839,0.746874018563515,0.0559840658956054,1,unstable
2.08844857746883,4.94722634318465,2.71923463430578,4.38408265106319,4.11433861931912,-0.873724790702062,-1.98142882675183,-1.25918500186523,0.439601580933175,0.482802116288165,0.961433843555126,0.635003650076888,0.0420188426412159,1,unstable
3.22495702191395,5.30287528202122,9.05892740548525,3.22749560931555,3.68720841711795,-1.08739112564891,-0.680364736353908,-1.91945255511513,0.297400338683855,0.402649901155682,0.18301200866708,0.127923505764554,-0.0431768006262547,0,stable
2.70549194153224,9.84847270705657,1.67351780408168,6.40822406326055,3.78060018512858,-1.00215677854429,-1.99036887419802,-0.788074532386265,0.911080802524041,0.253133195350807,0.190367981711059,0.325511222434899,-0.0436841684094371,0,stable
3.7999224732529,8.26036056568235,9.99207304686388,8.09955976990024,3.43975011845021,-1.73204012172495,-0.906395246799698,-0.80131474992556,0.304935462715496,0.411023269096164,0.387039000192773,0.358264235460558,0.0208941539106566,1,unstable
0.615169715542311,1.94684848368693,3.8116606176085,6.9447503721304,4.11599678917893,-1.01479856160699,-1.67270908857381,-1.42848913899813,0.363590516596931,0.136973774081155,0.89605296973735,0.0893639164896496,-0.0448679318361124,0,stable
9.83884251172796,2.98872088254229,4.74242917119792,3.36456900760364,2.93322892628638,-1.00873860047867,-1.32009495089438,-0.604395374913327,0.878983281798449,0.16120223176482,0.350804686900394,0.686408702359853,0.0157913544516486,1,unstable
6.60223880675343,4.95900142583852,5.3982527689003,2.48352783919725,2.83094942357027,-0.502264446410094,-0.566908724036673,-1.7617762531235,0.174344168170583,0.436361073917801,0.763000546751822,0.195687598301588,0.0127944121104346,1,unstable
6.53386271608006,1.83931837887407,7.66094189548319,2.51534088547101,1.85303731614444,-0.582815351886523,-0.604492161752004,-0.665729802505917,0.1823503892532,0.952347836234404,0.6727016202005,0.436305082469316,-0.0174257459803454,0,stable
6.38997760060757,9.1340274247324,5.51317828583035,2.7887427493523,2.840456306113,-0.55544718089744,-1.07419744554467,-1.21081167967089,0.46926920899889,0.461799010207206,0.316030234859132,0.328799176113174,0.0124749521725135,1,unstable
4.92644721361938,4.67742327625871,6.09782292068462,0.812803697581089,3.85788610858081,-1.20584434490715,-1.25415031333825,-1.39789145033541,0.728084355513115,0.683479607725595,0.665723277099088,0.353109524120722,0.0473868603030749,1,unstable
5.85965759449929,9.51621510764688,4.81133350380198,0.672124047127902,2.73452522546049,-0.944840775165299,-1.22931831240081,-0.560366137894383,0.370916754214981,0.0579229144419194,0.893596366791318,0.241428597803914,-0.0101515331202123,0,stable
2.74335474446695,2.67881787160402,4.01572262571304,4.86207577790862,3.87706183705075,-0.944688857913984,-1.15294493692927,-1.7794280422075,0.579915304749551,0.274613990913393,0.953713400540753,0.130053887777934,0.0114414881131333,1,unstable
0.607786623051914,9.7465804034223,4.05849440420994,7.22192103972967,3.35321423112721,-0.610404489321006,-0.792482484024752,-1.95032725778145,0.374561879817568,0.643401698906609,0.879163982036917,0.844510613610566,0.0388862798901997,1,unstable
2.61286981118823,7.56222120231732,6.00426797620549,2.24908756523301,2.86715244595566,-0.608592026307492,-1.1860319796927,-1.07252843995547,0.361242725132661,0.173963800259612,0.863402398847658,0.817194875681757,0.0122568829939181,1,unstable
6.10777646387278,8.70295073866455,0.60088527986391,8.22001734659263,3.98710216161754,-1.38116593784514,-1.45119396686021,-1.15474225691219,0.88518418732757,0.795511462520391,0.75826572589231,0.625949327342506,0.0447091617794711,1,unstable
1.85299334258592,7.18983351967758,1.06577788933291,1.59608038009743,4.22115341544401,-1.87677562226816,-1.36149870928106,-0.982879083894787,0.345603675052188,0.213497550611516,0.644539018495682,0.877870236617107,-0.0615160683612116,0,stable
1.90716498852927,8.35989839188781,1.20658430635899,1.47507154262632,4.15469837099325,-0.796783234072069,-1.36951603930384,-1.98839909761734,0.757193309465159,0.518605412226915,0.55507393497329,0.881290427043944,-0.0556921190715303,0,stable
0.770513988228689,8.60368628556811,2.95995462100649,4.15587856060439,4.85069866064616,-1.24705577606544,-1.72290360754365,-1.88073927703707,0.140250149047464,0.613402547478258,0.812900328492348,0.145931472847116,-0.0214363245573987,0,stable
9.13403406514538,1.25333054248424,8.71177275724596,5.87714648669985,4.58445583164088,-1.28260182602218,-1.37252399736441,-1.92933000825429,0.982969669160049,0.909389541166297,0.911433120450625,0.545015455217917,0.0516076396603026,1,unstable
3.55288696787034,6.59606667307854,2.61497609645638,3.44444174119638,3.82844474439415,-1.88713635223106,-1.01139876714119,-0.929909625021904,0.368825834035807,0.998255360386211,0.644739352797419,0.170245987523486,0.0290495721882701,1,unstable
6.71124474158168,3.99134325707258,9.85019386398558,8.07041922015882,3.15255940820494,-0.773641320242919,-1.5818975960158,-0.797020491946221,0.86241613121574,0.984192451120046,0.415247972175089,0.616540377879512,0.0736178029344895,1,unstable
4.59745340363402,2.17641675462291,6.22271358585806,5.83274364493766,4.58454982481821,-1.84415297852424,-0.785855069268635,-1.95454177702533,0.206414741653643,0.966932303934576,0.698762372450138,0.245713040135034,0.0126713010269983,1,unstable
3.59542307303518,2.41031541451787,8.75711332268377,9.26117324384522,2.69800336480597,-1.29338605463642,-0.747388960484566,-0.657228349684982,0.631836965344453,0.601635018796582,0.67437204810496,0.65653048461344,0.0326796005817763,1,unstable
9.34168114264875,4.02935892933086,4.84420383975581,0.919505721265066,4.49780311535527,-1.84870335331785,-1.40347821903919,-1.24562154299823,0.817375355127042,0.799490617499698,0.349764708676565,0.57576848301176,0.0055206420728374,1,unstable
2.21977718527173,3.18671043320337,1.84646532540236,4.0458018833493,3.94718184755092,-1.49685405771346,-1.42311870849467,-1.02720908134279,0.321134640697945,0.798415437865472,0.737386219082045,0.158217732311257,-0.0193222735218727,0,stable
1.95136320780449,1.93273667392273,2.76610615460512,3.55054500026264,3.65215821947657,-1.6558086753136,-0.889825963201851,-1.10652358096112,0.5854425557164,0.662408791298707,0.695650137195844,0.217508623050345,-0.0150506621778271,0,stable
2.71638376265545,9.14038070119186,4.66536649674058,8.80943476343036,3.80871532171627,-1.16296119444863,-1.7712792273849,-0.874474899882742,0.864485537414798,0.96569024781674,0.300929346902692,0.474688839974335,0.04079802568193,1,unstable
7.0491741557669,2.81762332160649,6.30397361078779,2.27619093495685,4.59708728284825,-1.70091038616999,-1.79575520707328,-1.10042168960498,0.69564719611543,0.519547831844215,0.578558594825881,0.196283937730554,0.0261898022175123,1,unstable
0.677271391363651,0.648480271050276,3.87935000858717,3.21810894710731,3.67161910717146,-0.631001630521275,-1.15194439611867,-1.88867308053152,0.315738897823006,0.641818265736886,0.170783563660606,0.0899939900490572,-0.0529882407422696,0,stable
9.14790880197798,4.0371328856478,0.731065250802494,5.63341647084996,4.15944018523917,-1.14079746645211,-1.2766037219178,-1.74203899686926,0.108638895999456,0.889319050361982,0.173514424392587,0.0922761063063389,-0.0395034377879123,0,stable
2.69652001738596,1.64443723918032,5.45271633077515,0.746488996118226,2.87453525528238,-1.05525341483975,-0.53983797725609,-1.27944386318654,0.11418706434126,0.401737051449937,0.746695795828519,0.585182890548328,-0.0551578418990083,0,stable
7.46342570503597,6.17721079236419,1.75033632258927,1.98629830314947,3.22663731134659,-0.744164915960724,-1.11532228479305,-1.36715011059282,0.0679403326136561,0.189520646070219,0.0939261631569127,0.560826488839821,-0.0363498589644475,0,stable
8.33196407389843,4.44810711068683,0.979845662799012,2.51178264937553,3.82216409123617,-0.753653255016927,-1.85700971883968,-1.21150111737956,0.776572462908227,0.458265267369877,0.567292208954056,0.0521614273821213,-0.0153120154446783,0,stable
8.509238078348,3.92088501112834,3.82557444331575,0.800700402583834,3.7377598824089,-1.01370244302911,-1.0025576805369,-1.72149975884289,0.970914947209922,0.90031651259948,0.390291243514922,0.271761504581291,0.028862083366835,1,unstable
9.76807038826957,4.47949827866858,3.77162249600126,5.32086225912969,2.32608926407651,-1.10264846439138,-0.600460127508244,-0.622980672176881,0.117810697272115,0.106784318503819,0.592583934512353,0.0588196759610472,-0.047138689012223,0,stable
3.58020095450846,3.61446727411707,5.28322976048407,7.50081628198363,4.05193361631237,-1.4777893061642,-0.589427971160924,-1.98471633898725,0.600727606768962,0.604002744196923,0.485503639915307,0.921673459605735,0.0614215945132878,1,unstable
6.33991778596452,1.082533326062,4.98738834537331,9.06188108301222,3.66875053461949,-1.84517338107803,-1.24142818681613,-0.582148966725334,0.562363056649368,0.779557968062873,0.267985645211348,0.119446200445464,-0.0407260842453479,0,stable
7.43534169498805,1.56940238357211,5.73600213315742,2.84707457516083,3.1479547617027,-0.509828524972394,-1.68971637602348,-0.94840986070683,0.994498084480118,0.0696710748272727,0.729936094634184,0.915927026090005,0.0562806812013314,1,unstable
7.50194073092478,3.3814209713552,3.65896674152929,1.3163295761765,4.02148934634337,-1.30034030547949,-1.19018100950653,-1.53096803135735,0.367312155008008,0.507575851836904,0.402819924418345,0.634665241701411,-0.0395794322301023,0,stable
1.51266998383665,2.56314315233803,2.25890044864941,9.14962823544634,3.69599859203609,-0.73485674343023,-1.92435944606507,-1.03678240254079,0.726931342905309,0.148708823959075,0.328659946448776,0.792391662547921,-0.0124286485908763,0,stable
8.92003387469704,3.71365239008311,4.9852667891536,1.8336831957504,2.93206702220812,-0.63412746774815,-0.561972150229942,-1.73596740423003,0.229870746193252,0.3859382584729,0.158662999725926,0.224943836519988,-0.0400964260936302,0,stable
